item_id,name
40581,"不死族的鑰匙"
40582,"安迪亞之袋"
40583,"安迪亞之信"
40584,"雪怪首級"
40585,"妖魔長老首級"
40586,"王族徽章的碎片"
40587,"王族徽章的碎片"
40588,"妖精族寶物"
40589,"文明的鑰匙"
40590,"楊果里恩之爪"
40591,"受詛咒的魔法書"
40592,"受詛咒的精靈書"
40593,"調查簿的缺頁"
40594,"殭屍鑰匙"
40595,"死亡之證"
40596,"死亡誓約"
40597,"破損的調查簿"
40598,"康之袋"
40599,"塔拉斯的魔法袋"
40600,"墮落鑰匙"
40601,"龍龜甲"
40602,"藍色長笛"
40603,"蘑菇毒液"
40604,"骷髏鑰匙"
40605,"骷髏頭"
40606,"混沌鑰匙"
40607,"返生藥水"
40608,"黑騎士的誓約"
40609,"甘地妖魔魔法書"
40610,"那魯加妖魔魔法書"
40611,"都達瑪拉妖魔魔法書"
40612,"阿吐巴妖魔魔法書"
40613,"黑鑰匙"
40614,"礦物收集文件"
40615,"暗影神殿2樓鑰匙"
40616,"暗影神殿3樓鑰匙"
40617,"水晶球"
40618,"土之氣息"
40619,"東方監獄鑰匙"
40620,"第二迷宮鑰匙"
40621,"德雷克鑰匙"
40622,"飛龍的爪子"
40623,"多魯嘉1世傳家之寶"
40624,"多魯嘉2世傳家之寶"
40625,"多魯嘉3世傳家之寶"
40626,"多魯嘉4世傳家之寶"
40627,"多魯嘉5世傳家之寶"
40628,"多魯嘉6世傳家之寶"
40629,"多魯嘉7世傳家之寶"
40630,"迪哥的舊日記"
40631,"萊斯塔的戒指"
40632,"雷奧納的袋子"
40633,"蜥蜴人的報告"
40634,"蜥蜴人的寶物"
40635,"法令軍團印記"
40636,"法令軍王印記盒"
40637,"瑪勒巴的信"
40638,"魔獸軍團印記"
40639,"魔獸軍王印記盒"
40640,"冥法軍王印記盒"
40641,"初心者指引書"
40642,"冥法軍團印記"
40643,"水之氣息"
40644,"迷宮構造圖"
40645,"風之氣息"
40646,"蜥蜴的角"
40647,"藏寶圖碎片"
40648,"生鏽的刺客之劍"
40649,"東北方監獄鑰匙"
40650,"北方監獄鑰匙"
40651,"火之氣息"
40652,"燃燒的皮"
40653,"紅鑰匙"
40654,"第三迷宮鑰匙"
40655,"水晶之牙"
40656,"試煉之劍A"
40657,"試煉之劍B"
40658,"試煉之劍C"
40659,"試煉之劍D"
40660,"試煉卷軸"
40661,"兒子的遺骸"
40662,"兒子的肖像畫"
40663,"兒子的信"
40664,"阿拉斯的護身符"
40665,"阿拉斯的信"
40666,"無法得知的傳家之寶"
40667,"暗殺軍團印記"
40668,"暗殺軍王印記盒"
40669,"火焰之影肋骨"
40670,"火焰之影尾巴"
40671,"火焰之影骨翼"
40672,"火焰之影脊椎"
40673,"火焰之影首級"
40674,"火焰之影指甲"
40675,"黑暗礦石"
40676,"闇之氣息"
40677,"黑暗礦石鑄塊"
40678,"靈魂石碎片"
40679,"污濁的金甲"
40680,"污濁斗篷"
40681,"污濁的鋼靴"
40682,"污濁的腕甲"
40683,"污濁的頭盔"
40684,"污濁的弓"
40685,"未磨光的雕像"
40686,"完成品的雕像"
40687,"歐姆的袋子"
40688,"未上漆的雕像"
40689,"未精雕的雕像"
40690,"未修補的雕像"
40691,"半成品的雕像"
40692,"完成的藏寶圖"
40693,"遠征隊金甲"
40694,"遠征隊斗篷"
40695,"遠征隊鋼靴"
40696,"遠征隊的遺物"
40697,"遠征隊腕甲"
40698,"遠征隊頭盔"
40699,"遠征隊弓"
40700,"銀笛"
40701,"小藏寶圖"
40702,"小袋子"
40703,"心靈支配石"
40704,"死亡尾骨"
40705,"死亡巨斧"
40706,"死亡戰鎚"
40707,"死亡首級"
40708,"死亡長矛"
40709,"死亡之劍"
40710,"朋友的袋子"
40711,"卡得穆斯項鍊"
40712,"卡立普的高級袋子"
40713,"卡立普的袋子"
40714,"藍尾蜥蜴之皮"
40715,"皮爾斯的禮物"
40716,"爺爺的寶物"
40717,"弄縐的情書"
40718,"血石碎片"
40719,"混沌首級"
40720,"黑暗之翼"
40721,"巨大南瓜種子"
40722,"金南瓜"
40723,"銀南瓜"
40724,"銅南瓜"
40725,"南瓜糖果"
40726,"南瓜種子"
40727,"綠短襪"
40728,"紅短襪"
40729,"金襪子"
40730,"聖誕卡片"
40731,"情人節 卡片"
40732,"白色情人節 卡片"
40733,"名譽貨幣"
40734,"信賴貨幣"
40735,"勇氣貨幣"
40736,"智慧貨幣"
40737,"藏寶箱"
40738,"銀飛刀"
40739,"飛刀"
40740,"重飛刀"
40741,"奧里哈魯根鍍金骨箭"
40742,"古代之箭"
40743,"箭"
40744,"銀箭"
40745,"黃金箭"
40746,"米索莉箭"
40747,"黑色米索莉箭"
40748,"奧里哈魯根箭"
40749,"獵犬之牙"
40750,"破滅之牙"
40751,"鬥犬之牙"
40752,"黃金之牙"
40753,"龍之牙"
40754,"不滅之牙"
40755,"黑暗之牙"
40756,"神之牙"
40757,"鋼鐵之牙"
40758,"勝利之牙"
40759,"寵物祝福盔甲"
40760,"寵物光明盔甲"
40761,"寵物皮盔甲"
40762,"寵物骷髏盔甲"
40763,"寵物鋼鐵盔甲"
40764,"寵物米索莉盔甲"
40765,"寵物十字盔甲"
40766,"寵物鏈甲"
40778,"皮帶"
40779,"鋼鐵塊"
40780,"死亡首級"
40781,"死亡首級"
40782,"暗影神殿3樓鑰匙"
40783,"暗影神殿3樓鑰匙"
40784,"精準之牙(7天)"
40785,"精準之牙(30天)"
40786,"狂暴之牙(7天)"
40787,"狂暴之牙(30天)"
40788,"幻魔之牙(7天)"
40789,"幻魔之牙(30天)"
40790,"寵物幻魔甲 (7天)"
40791,"寵物幻魔甲 (30天)"
40792,"寵物戰甲 (7天)"
40793,"寵物戰甲 (30天)"
40794,"寵物靈甲 (7天)"
40795,"寵物靈甲 (30天)"
40801,"指定傳送(黃昏山脈)"
40802,"指定傳送(亞丁城庭園)"
40803,"指定傳送(鏡子森林)"
40804,"指定傳送(巴拉卡斯棲息地)"
40805,"指定傳送(法利昂棲息地)"
40806,"指定傳送(林德拜爾棲息地)"
40807,"指定傳送(海音洞穴3F)"
40808,"指定傳送(海音洞穴4F)"
40809,"指定傳送(火窟)"
40810,"指定傳送(龍之谷入口)"
40811,"指定傳送(沙漠)"
40812,"指定傳送(歐瑞)"
40813,"指定傳送(遠古戰場)"
40814,"指定傳送(食屍地)"
40815,"指定傳送(風木地監1F)"
40816,"指定傳送(風木地監2F)"
40817,"指定傳送(巨蟻洞穴)"
40818,"指定傳送(巨蟻洞穴)"
40819,"指定傳送(巨蟻女皇棲息地)"
40820,"指定傳送(象牙塔5F)"
40821,"指定傳送(象牙塔6F)"
40822,"指定傳送(象牙塔7F)"
40823,"指定傳送(象牙塔8F)"
40824,"指定傳送(騎士洞穴2F)"
40825,"指定傳送(騎士洞穴3F)"
40826,"指定傳送(騎士洞穴4F)"
40827,"指定傳送(奇岩地監2F)"
40828,"指定傳送(奇岩地監3F)"
40829,"指定傳送(奇岩地監4F)"
40830,"指定傳送(古魯丁地監3F)"
40831,"指定傳送(古魯丁地監4F)"
40832,"指定傳送(古魯丁地監5F)"
40833,"指定傳送(古魯丁地監6F)"
40834,"指定傳送(古魯丁地監7F)"
40835,"指定傳送(龍之谷地監1F)"
40836,"指定傳送(龍之谷地監2F)"
40837,"指定傳送(龍之谷地監3F)"
40838,"指定傳送(龍之谷地監4F)"
40839,"指定傳送(龍之谷地監5F)"
40840,"指定傳送(龍之谷地監6F)"
40841,"指定傳送(安塔瑞斯棲息地)"
40842,"指定傳送(風木城)"
40843,"指定傳送(風木沙漠)"
40844,"指定傳送(布魯迪卡洞穴)"
40845,"指定傳送(沉默洞穴)"
40846,"指定傳送(拉斯塔巴德地下洞穴1F)"
40847,"指定傳送(拉斯塔巴德地下洞穴2F)"
40848,"指定傳送(拉斯塔巴德地下洞穴3F)"
40849,"指定傳送(古代人空間1F)"
40850,"指定傳送(古代人空間2F)"
40851,"指定傳送(古代人空間4F)"
40852,"指定傳送(歐姆地監)"
40853,"大洞穴移動卷軸"
40854,"指定傳送(魔族神殿)"
40855,"指定傳送(精靈墓穴)"
40856,"指定傳送(海賊島)"
40857,"指定傳送(拉斯塔巴德正門)"
40858,"酒"
40859,"魔法卷軸 (初級治癒術)"
40860,"魔法卷軸 (日光術)"
40861,"魔法卷軸 (保護罩)"
40862,"魔法卷軸 (光箭)"
40863,"魔法卷軸 (指定傳送)"
40864,"魔法卷軸 (冰箭)"
40865,"魔法卷軸 (風刃)"
40866,"魔法卷軸 (神聖武器)"
40867,"魔法卷軸 (解毒術)"
40868,"魔法卷軸 (寒冷戰慄)"
40869,"魔法卷軸 (毒咒)"
40870,"魔法卷軸 (擬似魔法武器)"
40871,"魔法卷軸 (無所遁形術)"
40872,"魔法卷軸 (負重強化)"
40873,"魔法卷軸 (火箭)"
40874,"魔法卷軸 (地獄之牙)"
40875,"魔法卷軸 (極光雷電)"
40876,"魔法卷軸 (起死回生術)"
40877,"魔法卷軸 (中級治癒術)"
40878,"魔法卷軸 (闇盲咒術)"
40879,"魔法卷軸 (鎧甲護持)"
40880,"魔法卷軸 (寒冰氣息)"
40881,"魔法卷軸 (能量感測)"
40883,"魔法卷軸 (燃燒的火球)"
40884,"魔法卷軸 (通暢氣脈術)"
40885,"魔法卷軸 (壞物術)"
40886,"魔法卷軸 (吸血鬼之吻)"
40887,"魔法卷軸 (緩速術)"
40888,"魔法卷軸 (岩牢)"
40889,"魔法卷軸 (魔法屏障)"
40890,"魔法卷軸 (冥想術)"
40891,"魔法卷軸 (木乃伊的詛咒)"
40892,"魔法卷軸 (極道落雷)"
40893,"魔法卷軸 (高級治癒術)"
40894,"魔法卷軸 (迷魅術)"
40895,"魔法卷軸 (聖潔之光)"
40896,"魔法卷軸 (冰錐)"
40897,"魔法卷軸 (魔力奪取)"
40898,"魔法卷軸 (黑闇之影)"
40899,"鋼鐵原石"
40901,"結婚戒指(銀)"
40902,"結婚戒指(金)"
40903,"結婚戒指(藍寶石)"
40904,"結婚戒指(綠寶石)"
40905,"結婚戒指(紅寶石)"
40906,"結婚戒指(鑽石)"
40907,"西瑪戒指"
40908,"歐林戒指"
40909,"土之通行證"
40910,"水之通行證"
40911,"火之通行證"
40912,"風之通行證"
40913,"土之印記"
40914,"水之印記"
40915,"火之印記"
40916,"風之印記"
40917,"土之支配者"
40918,"水之支配者"
40919,"火之支配者"
40920,"風之支配者"
40921,"元素之支配者"
40922,"鼓勵的藥水"
40923,"技術的藥水"
40924,"寶羅拉的藥水"
40925,"淨化藥水"
40926,"一階神秘藥水"
40927,"二階神秘藥水"
40928,"三階神秘藥水"
40929,"四階神秘藥水"
40930,"烤肉"
40931,"精工的藍寶石"
40932,"精工的紅寶石"
40933,"精工的綠寶石"
40934,"精工的品質藍寶石"
40935,"精工的品質紅寶石"
40936,"精工的品質綠寶石"
40937,"精工的高品質藍寶石"
40938,"精工的高品質紅寶石"
40939,"精工的高品質綠寶石"
40940,"精工的極品藍寶石"
40941,"精工的極品紅寶石"
40942,"精工的極品綠寶石"
40943,"精工的土之鑽"
40944,"精工的水之鑽"
40945,"精工的火之鑽"
40946,"精工的風之鑽"
40947,"精工的品質土之鑽"
40948,"精工的品質水之鑽"
40949,"精工的品質火之鑽"
40950,"精工的品質風之鑽"
40951,"精工的高品質土之鑽"
40952,"精工的高品質水之鑽"
40953,"精工的高品質火之鑽"
40954,"精工的高品質風之鑽"
40955,"精工的極品土之鑽"
40956,"精工的極品水之鑽"
40957,"精工的極品火之鑽"
40958,"精工的極品風之鑽"
40959,"冥法軍王徽印"
40960,"法令軍王徽印"
40961,"魔獸軍王徽印"
40962,"暗殺軍王徽印"
40964,"黑魔法粉"
40965,"拉斯塔巴德製作武器秘笈"
40966,"真‧冥皇製作防具秘笈"
40967,"聖地遺物"
40968,"修行者經典"
40969,"靈魂結晶體"
40970,"安加斯的尾巴"
40971,"安加斯之牙"
40972,"巴薩斯的氣息"
40973,"巴薩斯的翅膀"
40974,"狄高的血"
40975,"狄高的鰭"
40976,"沙"
40977,"染血的沙"
40978,"土之守護者的尾巴"
40979,"水之守護者的尾巴"
40980,"火之守護者的尾巴"
40981,"風之守護者的尾巴"
40982,"土之守護者的皮"
40983,"水之守護者的皮"
40984,"火之守護者的皮"
40985,"風之守護者的皮"
40986,"守護者之牙"
40987,"受詛咒的黑色耳環"
40988,"受詛咒的黑色耳環"
40989,"受詛咒的黑色耳環"
40990,"炎魔的翅膀"
40991,"炎魔雙手劍"
40992,"炎魔的頭"
40993,"炎魔的角"
40994,"炎魔之肉"
40995,"炎魔之指"
40996,"炎魔的心臟"
40997,"炎魔之牙"
40998,"炎魔之肺"
40999,"黑暗妖精士兵的徽章"
41000,"黑暗妖精將軍的徽章"
41001,"守護團獎金箱子"
41002,"礦物袋子"
41003,"羅伊的袋子"
41004,"拉布羅的袋子"
41005,"復活與永生之誓約書"
41006,"拉伯勒的袋子"
41007,"伊莉絲的命令書：靈魂之安息"
41008,"伊莉絲的袋子"
41009,"伊莉絲的命令書：同盟之意志"
41010,"伊莉絲的推薦函"
41011,"封印的歷史書第1頁"
41012,"封印的歷史書第2頁"
41013,"封印的歷史書第3頁"
41014,"封印的歷史書第4頁"
41015,"封印的歷史書第5頁"
41016,"封印的歷史書第6頁"
41017,"封印的歷史書第7頁"
41018,"封印的歷史書第8頁"
41019,"拉斯塔巴德歷史書第1頁"
41020,"拉斯塔巴德歷史書第2頁"
41021,"拉斯塔巴德歷史書第3頁"
41022,"拉斯塔巴德歷史書第4頁"
41023,"拉斯塔巴德歷史書第5頁"
41024,"拉斯塔巴德歷史書第6頁"
41025,"拉斯塔巴德歷史書第7頁"
41026,"拉斯塔巴德歷史書第8頁"
41027,"完整的拉斯塔巴德歷史書"
41028,"死亡騎士之書"
41029,"召喚球碎片"
41030,"召喚球之核"
41031,"一階段召喚球"
41032,"二階段召喚球"
41033,"三階段召喚球"
41034,"四階段召喚球"
41035,"完整的召喚球"
41036,"膠水"
41037,"不完整的航海日誌"
41038,"航海日誌第1頁"
41039,"航海日誌第2頁"
41040,"航海日誌第3頁"
41041,"航海日誌第4頁"
41042,"航海日誌第5頁"
41043,"航海日誌第6頁"
41044,"航海日誌第7頁"
41045,"航海日誌第8頁"
41046,"航海日誌第9頁"
41047,"航海日誌第10頁"
41048,"塗著膠水的航海日誌第1頁"
41049,"塗著膠水的航海日誌第2頁"
41050,"塗著膠水的航海日誌第3頁"
41051,"塗著膠水的航海日誌第4頁"
41052,"塗著膠水的航海日誌第5頁"
41053,"塗著膠水的航海日誌第6頁"
41054,"塗著膠水的航海日誌第7頁"
41055,"塗著膠水的航海日誌第8頁"
41056,"塗著膠水的航海日誌第9頁"
41057,"塗著膠水的航海日誌第10頁"
41058,"完整的航海日誌"
41059,"航海士的袋子"
41060,"諾曼阿吐巴的信"
41061,"妖精調查書：卡麥都達瑪拉"
41062,"人類調查書：巴庫摩那魯加"
41063,"精靈調查書：可普都達瑪拉"
41064,"妖魔調查書：弧鄔牟那魯加"
41065,"死亡之樹調查書：諾亞阿吐巴"
41066,"污濁的根"
41067,"污濁的樹枝"
41068,"污濁的皮"
41069,"污濁的鬃毛"
41070,"污濁的精靈羽翼"
41071,"銀盤"
41072,"銀燭臺"
41073,"強盜鑰匙"
41074,"強盜的袋子"
41075,"污濁的頭髮"
41076,"土核晶"
41077,"水核晶"
41078,"火核晶"
41079,"風核晶"
41080,"精靈核晶"
41081,"妖魔尖牙"
41082,"妖魔尖牙項鍊"
41083,"咒術粉"
41084,"幻覺之粉"
41085,"預言家珍珠"
41086,"樹精的根"
41087,"樹精的樹皮"
41088,"樹精的葉子"
41089,"樹精的樹枝"
41090,"那魯加圖騰"
41091,"都達瑪拉圖騰"
41092,"阿吐巴圖騰"
41093,"夢幻的熊娃娃"
41094,"誘惑的香水"
41095,"漂亮的洋裝"
41096,"華麗的戒指"
41097,"愛瑪伊的心"
41098,"英雄傳記"
41099,"時髦的帽子"
41100,"高級紅酒"
41101,"神秘的鑰匙"
41102,"伊森之心"
41103,"石頭塊"
41104,"鐵礦石"
41105,"火山巖"
41106,"瑪依奴的尾巴毛"
41107,"窺甲片"
41108,"鑽石原石"
41109,"瑪依奴夏門的尾巴毛"
41110,"遺物袋"
41111,"破舊的遺物袋"
41112,"舊遺物袋"
41113,"褪色戒指"
41114,"染血的手帕"
41115,"染血的文件"
41116,"褪色項鍊"
41117,"破舊的錢包"
41118,"染血的匕首"
41119,"遺失的鑰匙"
41120,"瑪雅的魔杖"
41121,"火焰之影的契約書"
41122,"火焰之影的契約"
41123,"火焰之影的墮落粉"
41124,"火焰之影的無力粉"
41125,"火焰之影的執著粉"
41126,"炎魔的墮落井水"
41127,"炎魔的無力井水"
41128,"炎魔的執著井水"
41129,"炎魔的井水"
41130,"炎魔的契約書"
41131,"炎魔的契約"
41132,"炎魔的墮落粉"
41133,"炎魔的無力粉"
41134,"炎魔的執著粉"
41135,"火焰之影的墮落井水"
41136,"火焰之影的無力井水"
41137,"火焰之影的執著井水"
41138,"火焰之影的井水"
41139,"不起眼的古老項鍊"
41140,"復原的古老項鍊"
41141,"神秘的體力藥水"
41142,"神秘的魔力藥水"
41143,"海賊骷髏首領變身藥水"
41144,"海賊骷髏士兵變身藥水"
41145,"海賊骷髏刀手變身藥水"
41146,"最高級特殊方塊箱子"
41154,"暗之鱗"
41155,"火之鱗"
41156,"叛之鱗"
41157,"恨之鱗"
41158,"瑪雅的水晶球"
41159,"神秘的羽毛"
41160,"寵物召喚笛"
41161,"黑色耳環"
41162,"黑色耳環"
41163,"黑色耳環"
41164,"神秘的黑色耳環"
41165,"神秘的黑色耳環"
41166,"神秘的黑色耳環"
41167,"鬥士耳環"
41168,"神秘的鬥士耳環"
41169,"灰色鬥士耳環"
41170,"神秘的灰色鬥士耳環"
41171,"白色鬥士耳環"
41172,"神秘的白色鬥士耳環"
41173,"騎士耳環"
41174,"神秘的騎士耳環"
41175,"灰色騎士耳環"
41176,"神秘的灰色騎士耳環"
41177,"白色騎士耳環"
41178,"神秘的白色騎士耳環"
41179,"法師耳環"
41180,"神秘的法師耳環"
41181,"灰色法師耳環"
41182,"神秘的灰色法師耳環"
41183,"白色法師耳環"
41184,"神秘的白色法師耳環"
41185,"精緻的土靈戒指(英雄)"
41186,"精緻的水靈戒指(英雄)"
41187,"精緻的火靈戒指(英雄)"
41188,"精緻的風靈戒指(英雄)"
41189,"精緻的土靈戒指(男爵)"
41190,"精緻的水靈戒指(男爵)"
41191,"精緻的火靈戒指(男爵)"
41192,"精緻的風靈戒指(男爵)"
41193,"精緻的土靈戒指(伯爵)"
41194,"精緻的水靈戒指(伯爵)"
41195,"精緻的火靈戒指(伯爵)"
41196,"精緻的風靈戒指(伯爵)"
41197,"精緻的土靈戒指(公爵)"
41198,"精緻的水靈戒指(公爵)"
41199,"精緻的火靈戒指(公爵)"
41200,"精緻的風靈戒指(公爵)"
41201,"騎士之魂"
41202,"妖精之魂"
41203,"王族之魂"
41204,"黑妖之魂"
41205,"法師之魂"
41206,"少了刀刃的武器"
41207,"船員遺體"
41208,"微弱的靈魂"
41209,"[jp]ポピレアの依賴書"
41210,"[jp]研磨劑"
41211,"香菜 (重複)"
41212,"[jp]特製糖果"
41213,"[jp]歌唱島的人們"
41214,"[jp]運の證"
41215,"[jp]知の證"
41216,"[jp]力の證"
41217,"[jp]王族袋子"
41218,"[jp]騎士袋子"
41219,"[jp]妖精袋子"
41220,"[jp]法師袋子"
41221,"黑暗妖精袋子"
41222,"null"
41223,"武器的碎片"
41224,"徽章"
41225,"遺失鑰匙商人的請求"
41226,"[jp]帕古的藥"
41227,"[jp]亞歷斯的介紹書"
41228,"[jp]ラビのお守り"
41229,"[jp]骷髏頭"
41230,"[jp]ジ—ナンの手紙"
41231,"[jp]マッティの手紙"
41232,"[jp]ジョンの屆け物"
41233,"[jp]ケ—イへの手紙"
41234,"[jp]骨の入った袋"
41235,"[jp]材料表"
41236,"[jp]骷髏弓箭手的骨頭"
41237,"[jp]骷髏槍兵的骨頭"
41238,"[jp]ケ—イの屆け物"
41239,"[jp]ヴ—トへの手紙"
41240,"[jp]フェ—ダへの手紙"
41241,"[jp]骨細工師の袋"
41242,"妖魔寶物袋"
41243,"拉斯塔巴德補給袋"
41244,"拉斯塔巴德補給箱"
41245,"溶解劑"
41246,"魔法結晶體"
41247,"魔法娃娃的袋子"
41248,"魔法娃娃：肥肥"
41249,"魔法娃娃：小思克巴"
41250,"魔法娃娃：野狼寶寶"
41251,"骷髏聖盃"
41252,"珍奇的烏龜"
41253,"王宮料理師的調味料"
41254,"勝利的徽章"
41255,"料理書：1階段"
41256,"料理書：2階段"
41257,"料理書：3階段"
41258,"料理書：4階段"
41259,"料理書：5階段"
41260,"柴火"
41261,"飯糰"
41262,"雞肉串燒"
41263,"太陽花籽"
41264,"麵粉"
41265,"蜂蜜"
41266,"蕃茄"
41267,"起士"
41268,"小比薩"
41269,"烤玉米"
41271,"爆米花"
41272,"甜不辣"
41273,"鬆餅"
41274,"螞蟻腿"
41275,"熊肉"
41276,"山豬肉"
41277,"漂浮之眼肉排"
41278,"烤熊肉"
41279,"煎餅"
41280,"烤螞蟻腿起司"
41281,"水果沙拉"
41282,"水果糖醋肉"
41283,"烤山豬肉串"
41284,"蘑菇湯"
41285,"特別的漂浮之眼肉排"
41286,"特別的烤熊肉"
41287,"特別的煎餅"
41288,"特別的烤螞蟻腿起司"
41289,"特別的水果沙拉"
41290,"特別的水果糖醋肉"
41291,"特別的烤山豬肉串"
41292,"特別的蘑菇湯"
41293,"魔法釣竿"
41294,"短釣竿"
41295,"餌"
41296,"鯛魚"
41297,"鮭魚"
41298,"鱈魚"
41299,"虎斑帶魚"
41300,"鮪魚"
41301,"發紅光的魚"
41302,"發綠光的魚"
41303,"發藍光的魚"
41304,"發白光的魚"
41305,"破碎的耳環"
41306,"破碎的戒指"
41307,"破碎的項鍊"
41308,"勇者的南瓜袋子"
41309,"寵物戰金牌"
41310,"勝利果實"
41311,"驚喜箱"
41312,"占星術師的甕"
41313,"占星術師的靈魂球"
41314,"占星術師的符咒"
41315,"聖水"
41316,"神聖的米索莉粉"
41317,"拉羅森的推薦書"
41318,"可恩的便條紙"
41319,"菊花花束"
41320,"黛西花束"
41321,"玫瑰花束"
41322,"卡拉花束"
41323,"太陽花花束"
41324,"小蒼蘭花束"
41325,"勇士之證"
41326,"勇士之證"
41327,"幽靈之氣息"
41328,"哈蒙的氣息"
41329,"標本製作委託書"
41330,"狩獵螞蟻之證"
41331,"狩獵熊之證"
41332,"狩獵蛇女之證"
41333,"狩獵黑虎之證"
41334,"狩獵鹿之證"
41335,"狩獵哈維之證"
41336,"伊芙洛爾之袋"
41337,"受祝福的五穀麵包"
41338,"受祝福的葡萄酒"
41339,"亡者的信件"
41340,"傭兵團長多文的推薦書"
41341,"帝倫之教本"
41342,"梅杜莎之血"
41343,"法利昂的血痕"
41344,"水中的水"
41345,"酸性液體"
41346,"羅賓孫的便條紙"
41347,"羅賓孫的便條紙"
41348,"羅賓孫的推薦書"
41349,"莎爾之戒"
41350,"羅賓孫之戒"
41351,"月光之氣息"
41352,"神聖獨角獸之角"
41353,"伊娃短劍"
41354,"伊娃的聖水"
41355,"波倫的袋子"
41356,"波倫的資源清單"
41357,"A 字母鞭炮"
41358,"B 字母鞭炮"
41359,"C 字母鞭炮"
41360,"D 字母鞭炮"
41361,"E 字母鞭炮"
41362,"F 字母鞭炮"
41363,"G 字母鞭炮"
41364,"H 字母鞭炮"
41365,"I 字母鞭炮"
41366,"J 字母鞭炮"
41367,"K 字母鞭炮"
41368,"L 字母鞭炮"
41369,"M 字母鞭炮"
41370,"N 字母鞭炮"
41371,"O 字母鞭炮"
41372,"P 字母鞭炮"
41373,"Q 字母鞭炮"
41374,"R 字母鞭炮"
41375,"S 字母鞭炮"
41376,"T 字母鞭炮"
41377,"U 字母鞭炮"
41378,"V 字母鞭炮"
41379,"W 字母鞭炮"
41380,"X 字母鞭炮"
41381,"Y 字母鞭炮"
41382,"Z 字母鞭炮"
41383,"巨大兵蟻標本"
41384,"熊標本"
41385,"蛇女標本"
41386,"黑虎標本"
41387,"鹿標本"
41388,"哈維標本"
41389,"青銅騎士"
41390,"青銅馬"
41391,"燭臺"
41392,"茶几"
41393,"火爐"
41394,"火把"
41395,"君主用講台"
41396,"旗幟"
41397,"茶几椅子"
41398,"茶几椅子"
41399,"屏風"
41400,"屏風"
41401,"移除傢俱魔杖"
41402,"勇者的勳章"
41403,"庫傑的糧食"
41404,"庫傑的靈藥"
41405,"守護團獎金箱子"
41406,"雷奧納的袋子"
41407,"雷奧納的袋子"
41408,"雷奧納的袋子"
41409,"雷奧納的袋子"
41410,"雷奧納的袋子"
41411,"銀粽子"
41412,"金粽子"
41413,"月餅"
41414,"福月餅"
41415,"強化勇氣的藥水"
41416,"驚喜箱"
41417,"草莓刨冰"
41418,"檸檬刨冰"
41419,"芒果刨冰"
41420,"哈密瓜刨冰"
41421,"紅豆刨冰"
41422,"失去光明的靈魂"
41423,"袋鼠的食物"
41424,"貓熊的食物"
41425,"沉默洞穴指定傳送卷軸"
41426,"封印卷軸"
41427,"解除封印卷軸"
41428,"太古的玉璽"
41429,"風之武器強化卷軸"
41430,"地之武器強化卷軸"
41431,"水之武器強化卷軸"
41432,"火之武器強化卷軸"
41433,"古老的卷軸"
41440,"魔法書(初級治癒術)"
41441,"魔法書(日光術)"
41442,"魔法書(保護罩)"
41443,"魔法書(光箭)"
41444,"魔法書(指定傳送)"
41445,"魔法書(冰箭)"
41446,"魔法書(風刃)"
41447,"魔法書(神聖武器)"
41448,"魔法書(解毒術)"
41449,"魔法書(寒冷戰慄)"
41450,"魔法書(毒咒)"
41451,"魔法書(擬似魔法武器)"
41452,"魔法書(無所遁形術)"
41453,"魔法書(負重強化)"
41454,"魔法書(火箭)"
41455,"魔法書(地獄之牙)"
41456,"魔法書(極光雷電)"
41457,"魔法書(起死回生術)"
41458,"魔法書(中級治癒術)"
41459,"魔法書(闇盲咒術)"
41460,"魔法書(鎧甲護持)"
41461,"魔法書(寒冰氣息)"
41462,"魔法書(能量感測)"
41464,"魔法書(燃燒的火球)"
41465,"魔法書(通暢氣脈術)"
41466,"魔法書(壞物術)"
41467,"魔法書(吸血鬼之吻)"
41468,"魔法書(緩速術)"
41469,"魔法書(魔法屏障)"
41470,"魔法書(冥想術)"
41471,"魔法書(岩牢)"
41472,"魔法書(木乃伊的詛咒)"
41473,"魔法書(極道落雷)"
41474,"魔法書(高級治癒術)"
41475,"魔法書(迷魅術)"
41476,"魔法書(聖潔之光)"
41477,"魔法書(冰錐)"
41478,"魔法書(魔力奪取)"
41479,"魔法書(黑闇之影)"
41480,"魔法書(造屍術)"
41481,"魔法書(體魄強健術)"
41482,"魔法書(加速術)"
41483,"魔法書(魔法相消術)"
41484,"魔法書(地裂術)"
41485,"魔法書(烈炎術)"
41486,"魔法書(弱化術)"
41487,"魔法書(祝福魔法武器)"
41488,"魔法書(體力回復術)"
41489,"魔法書(冰矛圍籬)"
41490,"魔法書(召喚術)"
41491,"魔法書(神聖疾走)"
41492,"魔法書(龍捲風)"
41493,"魔法書(強力加速術)"
41494,"魔法書(狂暴術)"
41495,"魔法書(疾病術)"
41496,"魔法書(全部治癒術)"
41497,"魔法書(火牢)"
41498,"魔法書(冰雪暴)"
41499,"魔法書(隱身術)"
41500,"魔法書(返生術)"
41501,"魔法書(震裂術)"
41502,"魔法書(治癒能量風暴)"
41503,"魔法書(魔法封印)"
41504,"魔法書(雷霆風暴)"
41505,"魔法書(沉睡之霧)"
41506,"魔法書(變形術)"
41507,"魔法書(聖結界)"
41508,"魔法書(集體傳送術)"
41509,"魔法書(火風暴)"
